Timestamp,Source IP Address,Attack Type,Action Taken,Severity Level,event_type,Port
2023-07-05 17:23:57,173.207.76.132,DDoS,Allowed,High,Cyber,21
2021-03-11 12:35:45,155.145.116.95,DDoS,Allowed,Low,Non-Cyber,80
2020-04-09 09:59:50,23.166.252.77,DDoS,Allowed,Low,Non-Cyber,8080
2021-01-23 19:54:05,21.96.247.220,Intrusion,Allowed,Medium,Cyber,22
2023-03-05 12:22:28,8.63.154.33,DDoS,Allowed,Medium,Cyber,80
2021-11-04 11:42:15,116.165.84.77,DDoS,Allowed,Low,Non-Cyber,80
2022-06-14 07:51:38,189.58.33.192,Malware,Allowed,Low,Non-Cyber,8080
2020-11-25 23:27:29,85.142.93.139,DDoS,Allowed,High,Cyber,80
2020-06-20 14:56:34,123.236.53.232,DDoS,Blocked,Low,Non-Cyber,8080
2023-06-30 04:28:25,31.162.169.94,DDoS,Allowed,Low,Cyber,21
2020-11-02 16:52:08,205.210.115.210,Intrusion,Blocked,Low,Cyber,80
2020-04-06 03:31:58,153.112.199.0,Malware,Allowed,Low,Non-Cyber,8080
2023-05-29 12:58:37,140.153.81.98,Malware,Allowed,Low,Non-Cyber,80
2023-08-19 21:17:27,15.62.31.100,Intrusion,Allowed,High,Cyber,80
2020-02-18 12:23:42,78.158.191.190,DDoS,Allowed,Low,Non-Cyber,22
2021-09-27 17:21:20,62.34.39.236,DDoS,Allowed,Low,Non-Cyber,22
2020-10-02 22:36:49,196.109.74.182,Intrusion,Allowed,Medium,Cyber,21
2021-03-17 06:41:52,95.171.125.113,DDoS,Allowed,Medium,Cyber,8080
2023-05-26 19:03:17,46.77.254.200,Malware,Allowed,Low,Non-Cyber,8080
2020-12-05 09:35:39,27.18.54.155,DDoS,Allowed,Low,Non-Cyber,22
2022-07-07 00:33:19,44.6.11.167,Intrusion,Allowed,High,Cyber,80
2022-05-13 23:08:02,155.15.38.52,Intrusion,Allowed,Medium,Cyber,22
2022-07-16 13:21:27,217.34.232.117,Intrusion,Blocked,Low,Cyber,443
2021-06-07 11:33:11,56.200.107.149,Malware,Allowed,Low,Non-Cyber,80
2020-08-23 04:21:52,189.186.3.43,Malware,Allowed,Low,Cyber,8080
2020-12-18 05:10:00,180.134.124.0,Malware,Allowed,Low,Non-Cyber,21
2021-01-01 10:23:35,48.6.37.106,Malware,Blocked,Low,Non-Cyber,21
2023-02-17 08:05:02,36.16.101.19,Intrusion,Allowed,Low,Cyber,80
2021-08-15 07:37:55,87.88.227.172,Intrusion,Allowed,Low,Non-Cyber,22
2021-01-12 02:45:30,205.17.92.51,Intrusion,Allowed,Medium,Cyber,443
2021-08-02 11:20:24,45.93.154.200,Intrusion,Blocked,High,Cyber,22
2022-04-28 04:21:07,118.190.144.49,Malware,Allowed,Low,Non-Cyber,22
2021-09-28 12:43:28,22.30.154.201,DDoS,Allowed,Medium,Cyber,21
2022-03-08 13:25:18,51.28.83.192,Malware,Allowed,Low,Non-Cyber,80
2021-08-19 10:16:57,217.129.119.209,Intrusion,Allowed,Low,Non-Cyber,21
2022-03-03 15:03:45,211.227.95.125,Intrusion,Blocked,Low,Non-Cyber,22
2021-01-09 21:18:18,26.209.146.108,Malware,Allowed,Low,Non-Cyber,443
2022-07-23 07:34:01,172.136.39.178,Intrusion,Allowed,Low,Non-Cyber,22
2020-01-09 15:07:46,100.233.48.130,Intrusion,Allowed,Low,Non-Cyber,21
2021-03-06 00:32:53,201.199.93.241,DDoS,Allowed,Low,Non-Cyber,80
2020-06-15 17:05:13,173.5.121.102,DDoS,Allowed,Low,Cyber,8080
2020-12-15 23:12:35,16.28.110.27,DDoS,Allowed,Medium,Cyber,443
2021-05-19 08:07:35,164.17.161.176,Intrusion,Allowed,Medium,Cyber,443
2022-05-26 19:49:55,190.84.132.63,Intrusion,Allowed,Low,Cyber,22
2023-07-29 09:26:26,214.162.211.186,Malware,Allowed,Low,Non-Cyber,80
2021-03-29 21:29:16,170.166.165.217,Malware,Blocked,High,Cyber,443
2021-02-04 09:01:58,9.79.6.121,Intrusion,Blocked,Medium,Cyber,80
2021-04-24 13:59:49,18.233.209.166,Intrusion,Blocked,Medium,Cyber,443
2022-05-11 13:08:34,187.223.85.64,Malware,Allowed,High,Cyber,80
2021-06-15 05:05:56,78.86.244.120,DDoS,Blocked,Low,Non-Cyber,80
2021-11-24 20:53:47,132.255.170.225,DDoS,Blocked,Medium,Cyber,443
2020-11-30 02:47:05,143.82.75.197,DDoS,Allowed,Low,Non-Cyber,8080
2022-02-15 13:56:47,213.216.22.81,DDoS,Allowed,Low,Non-Cyber,21
2022-11-20 20:02:00,66.35.14.58,Intrusion,Allowed,High,Cyber,21
2023-02-11 13:39:57,30.51.54.229,Intrusion,Allowed,Low,Non-Cyber,21
2022-04-19 20:05:51,64.22.225.114,Malware,Blocked,Low,Non-Cyber,80
2022-06-05 06:30:02,35.95.159.253,DDoS,Blocked,Low,Non-Cyber,22
2022-03-03 06:57:34,109.191.227.6,Intrusion,Allowed,Low,Non-Cyber,22
2023-09-21 07:58:58,88.231.218.202,DDoS,Blocked,High,Cyber,80
2022-07-18 00:00:30,139.26.161.56,Intrusion,Allowed,Low,Non-Cyber,8080
2022-03-07 19:47:03,87.67.178.153,DDoS,Blocked,Low,Non-Cyber,22
2022-04-22 09:41:35,189.28.155.130,Malware,Allowed,Medium,Cyber,21
2020-08-25 06:50:13,91.252.125.163,Malware,Blocked,Low,Non-Cyber,22
2021-07-02 00:13:25,47.138.53.199,DDoS,Blocked,Low,Non-Cyber,21
2022-05-25 12:37:28,89.7.55.53,Malware,Blocked,Low,Non-Cyber,443
2022-09-26 22:51:55,166.89.128.239,DDoS,Blocked,Low,Non-Cyber,443
2020-06-14 17:44:36,135.134.81.102,DDoS,Blocked,Medium,Cyber,80
2023-03-29 10:20:02,150.151.138.189,Intrusion,Blocked,Low,Cyber,8080
2023-09-20 03:49:44,185.64.156.38,Intrusion,Blocked,Low,Non-Cyber,21
2020-07-08 11:46:51,213.155.68.224,Intrusion,Allowed,Low,Cyber,21
2022-05-01 11:07:34,164.21.178.178,Malware,Blocked,Low,Non-Cyber,8080
2021-09-27 19:38:08,118.8.196.0,DDoS,Allowed,Low,Cyber,80
2021-06-13 10:59:03,208.61.98.108,Malware,Allowed,High,Cyber,21
2022-12-15 05:24:14,62.112.169.114,Intrusion,Blocked,Low,Cyber,80
2023-01-09 20:02:35,154.71.73.170,Malware,Allowed,Medium,Cyber,443
2022-03-26 11:04:50,1.86.24.1,Intrusion,Allowed,Low,Non-Cyber,80
2020-01-05 17:09:17,3.23.13.171,Malware,Allowed,Medium,Cyber,443
2022-09-10 13:50:33,94.224.246.186,DDoS,Allowed,Low,Non-Cyber,80
2021-06-25 17:01:47,50.182.121.222,Malware,Blocked,High,Cyber,443
2021-08-15 06:50:01,110.100.40.118,Malware,Blocked,Medium,Cyber,8080
2023-01-06 09:10:19,220.93.22.2,Malware,Blocked,Low,Non-Cyber,21
2022-02-18 09:26:45,43.198.75.5,Malware,Blocked,Low,Non-Cyber,22
2023-05-31 19:14:22,188.169.150.144,Intrusion,Allowed,Low,Non-Cyber,22
2022-07-21 21:57:48,44.169.11.68,Malware,Blocked,Low,Non-Cyber,22
2021-03-02 01:49:49,118.109.26.134,DDoS,Blocked,Low,Non-Cyber,80
2021-07-28 18:01:32,151.223.240.94,Malware,Allowed,Low,Non-Cyber,443
2023-08-19 13:39:55,145.13.83.118,Malware,Allowed,Low,Non-Cyber,80
2022-03-29 22:10:18,47.26.193.104,Malware,Blocked,Low,Cyber,443
2022-02-05 10:52:39,70.128.184.186,DDoS,Allowed,Low,Non-Cyber,80
2022-03-15 08:45:59,182.164.195.131,Intrusion,Allowed,Low,Non-Cyber,8080
2022-04-29 15:34:43,74.118.172.49,Intrusion,Blocked,Low,Non-Cyber,21
2022-10-02 20:12:51,159.113.211.72,DDoS,Blocked,Low,Cyber,80
2021-12-07 22:56:28,58.238.7.1,DDoS,Allowed,Low,Non-Cyber,443
2022-09-05 15:51:30,14.109.111.101,Intrusion,Allowed,Low,Non-Cyber,8080
2020-02-04 11:36:58,102.96.32.10,DDoS,Allowed,Low,Non-Cyber,22
2020-12-31 15:39:01,129.85.85.131,Malware,Allowed,Low,Non-Cyber,80
2021-04-18 06:02:27,44.92.99.137,Malware,Blocked,Low,Non-Cyber,443
2022-06-25 03:56:43,202.182.195.123,DDoS,Blocked,Low,Non-Cyber,22
2021-09-05 17:57:00,8.227.219.225,DDoS,Allowed,Low,Non-Cyber,80
2023-08-30 21:14:30,76.72.27.171,Malware,Blocked,High,Cyber,443
2021-05-10 11:16:36,76.168.148.68,Malware,Allowed,Medium,Cyber,22
2021-01-30 23:08:01,214.101.127.220,DDoS,Allowed,Medium,Cyber,443
2021-05-16 01:42:48,6.9.171.187,DDoS,Blocked,Low,Non-Cyber,21
2020-02-15 05:46:27,67.109.101.169,Intrusion,Allowed,Low,Non-Cyber,443
2020-05-31 14:20:10,205.103.17.22,DDoS,Allowed,Low,Non-Cyber,443
2020-01-03 15:18:08,113.156.66.54,Intrusion,Allowed,Low,Non-Cyber,80
2021-12-01 11:33:37,211.133.78.160,Intrusion,Allowed,Low,Non-Cyber,443
2021-02-21 16:03:52,78.195.58.145,Intrusion,Allowed,Low,Non-Cyber,22
2022-11-07 19:25:00,183.177.67.99,Malware,Allowed,High,Cyber,80
2023-05-23 14:50:34,137.19.165.170,Malware,Allowed,Low,Non-Cyber,22
2020-08-26 18:10:54,58.199.123.113,DDoS,Blocked,Low,Non-Cyber,22
2022-10-10 14:27:24,71.65.50.74,Intrusion,Blocked,Low,Non-Cyber,80
2020-06-05 20:08:17,9.232.152.82,Intrusion,Allowed,Low,Non-Cyber,443
2023-08-07 01:55:39,105.112.230.7,Malware,Allowed,Low,Non-Cyber,22
2021-03-23 14:39:12,194.184.185.56,Malware,Blocked,Low,Cyber,443
2023-05-21 19:29:40,167.182.164.211,Intrusion,Allowed,Low,Cyber,8080
2021-02-20 14:33:53,132.99.22.217,Intrusion,Allowed,Medium,Cyber,21
2020-08-05 17:17:17,85.61.179.110,Malware,Blocked,Low,Non-Cyber,8080
2021-02-23 08:32:02,40.129.4.29,Intrusion,Allowed,Low,Non-Cyber,22
2023-07-21 10:21:21,194.145.227.114,Intrusion,Allowed,Low,Cyber,443
2021-09-20 19:43:43,201.159.170.165,Malware,Allowed,Low,Non-Cyber,8080
2023-10-09 11:58:25,130.227.151.131,Intrusion,Allowed,Low,Cyber,21
2021-08-27 06:33:55,15.66.5.244,Intrusion,Blocked,Low,Non-Cyber,21
2021-04-02 22:36:47,20.32.78.167,DDoS,Allowed,Low,Non-Cyber,443
2022-04-05 13:10:31,39.138.241.66,DDoS,Blocked,High,Cyber,8080
2021-06-08 08:37:43,54.210.45.146,Malware,Allowed,Low,Non-Cyber,80
2023-05-21 03:01:38,110.109.188.148,Intrusion,Allowed,High,Cyber,8080
2022-09-08 03:33:32,191.69.128.193,Malware,Blocked,Low,Cyber,22
2022-05-05 19:28:11,221.229.133.102,DDoS,Blocked,Medium,Cyber,22
2022-10-06 06:30:28,23.205.20.27,Malware,Blocked,Medium,Cyber,8080
2021-10-22 22:37:39,219.75.193.123,Malware,Blocked,Low,Cyber,8080
2020-02-17 22:11:54,184.75.142.229,DDoS,Allowed,Low,Cyber,80
2022-04-04 21:43:56,110.51.247.130,Intrusion,Blocked,Low,Non-Cyber,80
2023-09-12 23:08:01,202.93.51.179,DDoS,Allowed,Medium,Cyber,8080
2020-07-29 10:22:51,62.160.1.86,DDoS,Allowed,Low,Cyber,8080
2023-03-11 15:09:29,134.104.207.200,DDoS,Allowed,Medium,Cyber,8080
2021-06-28 13:52:31,191.237.92.20,DDoS,Allowed,Low,Non-Cyber,8080
2020-08-30 11:49:09,11.164.20.106,DDoS,Blocked,High,Cyber,22
2022-12-30 11:40:31,100.165.1.211,Malware,Blocked,High,Cyber,22
2021-10-13 12:01:33,157.146.120.164,Malware,Allowed,Low,Non-Cyber,80
2021-04-04 20:57:20,142.13.227.91,Malware,Blocked,Low,Non-Cyber,22
2023-09-06 23:13:54,180.52.109.176,Intrusion,Blocked,Low,Non-Cyber,80
2021-12-09 23:07:26,156.195.199.172,DDoS,Allowed,Low,Non-Cyber,443
2021-02-25 08:43:12,213.217.213.42,Intrusion,Allowed,Medium,Cyber,443
2022-01-01 15:33:03,28.106.253.13,DDoS,Blocked,Low,Non-Cyber,21
2022-01-09 11:10:13,136.35.112.187,DDoS,Allowed,Low,Non-Cyber,8080
2020-10-22 15:38:26,144.80.199.122,Intrusion,Blocked,Medium,Cyber,22
2023-08-13 11:30:18,88.105.121.174,Malware,Allowed,Low,Cyber,21
2021-11-24 06:01:00,140.86.213.240,Malware,Allowed,Low,Non-Cyber,80
2022-07-09 22:59:40,165.0.6.179,Malware,Allowed,Low,Non-Cyber,80
2020-06-13 14:19:50,201.233.74.189,Malware,Blocked,Low,Cyber,22
2023-05-16 07:13:16,148.197.155.10,Intrusion,Allowed,Medium,Cyber,8080
2020-06-05 11:07:09,85.180.62.196,Intrusion,Allowed,Low,Cyber,443
2022-05-09 08:30:44,189.41.106.233,Malware,Allowed,High,Cyber,443
2020-07-14 07:48:41,197.29.1.252,Malware,Allowed,Low,Cyber,8080
2023-06-10 01:13:37,164.144.7.151,Intrusion,Allowed,Low,Cyber,443
2022-01-19 01:00:29,179.49.217.157,Malware,Allowed,Low,Non-Cyber,22
2023-02-13 16:41:42,28.108.141.182,Intrusion,Blocked,Low,Cyber,80
2021-05-07 00:14:40,37.229.236.150,DDoS,Blocked,Low,Non-Cyber,443
2022-12-14 11:31:18,181.166.254.12,DDoS,Allowed,Low,Cyber,443
2021-01-18 01:23:59,220.179.135.130,Malware,Allowed,Low,Cyber,80
2022-03-14 10:23:53,42.133.192.38,Intrusion,Blocked,Low,Cyber,21
2022-11-16 00:19:51,103.5.210.168,Intrusion,Blocked,Low,Non-Cyber,22
2020-08-28 00:01:43,221.200.202.108,Malware,Allowed,Low,Non-Cyber,8080
2020-03-04 23:33:38,75.152.113.92,Intrusion,Allowed,Low,Non-Cyber,22
2021-10-19 17:01:02,216.242.142.145,Malware,Blocked,Low,Non-Cyber,80
2023-08-13 22:49:29,64.15.140.27,DDoS,Allowed,High,Cyber,443
2020-01-23 09:31:52,124.192.238.36,Intrusion,Blocked,Low,Non-Cyber,22
2023-10-04 09:20:31,207.9.129.158,Intrusion,Blocked,Low,Non-Cyber,443
2020-06-24 06:21:12,97.221.182.194,DDoS,Allowed,Low,Non-Cyber,21
2023-08-15 05:53:24,87.241.232.213,Intrusion,Blocked,Low,Non-Cyber,21
2022-09-23 09:52:38,157.142.187.38,Intrusion,Blocked,Medium,Cyber,80
2020-03-17 00:55:09,201.211.18.121,Malware,Allowed,Medium,Cyber,21
2022-11-11 16:13:55,138.28.133.242,Intrusion,Allowed,Low,Non-Cyber,80
2020-11-01 09:30:36,74.179.127.126,Intrusion,Blocked,Low,Non-Cyber,443
2021-01-02 20:01:47,164.163.192.237,Malware,Blocked,Low,Non-Cyber,21
2022-04-26 01:38:58,76.151.39.221,DDoS,Blocked,Low,Cyber,8080
2023-08-27 01:19:32,63.89.169.202,Intrusion,Allowed,Low,Non-Cyber,8080
2021-10-07 16:32:39,203.24.126.122,Malware,Allowed,Low,Non-Cyber,8080
2022-03-29 19:41:32,207.245.6.103,DDoS,Allowed,Low,Non-Cyber,21
2022-09-09 13:10:05,195.106.11.68,Malware,Blocked,Low,Cyber,80
2020-12-15 18:53:40,178.130.84.121,Malware,Blocked,Medium,Cyber,80
2021-12-12 22:08:21,67.152.240.107,DDoS,Blocked,Low,Non-Cyber,22
2022-02-01 14:42:56,221.204.237.242,DDoS,Allowed,Low,Non-Cyber,22
2021-12-25 20:13:14,59.68.97.171,Intrusion,Blocked,Low,Non-Cyber,443
2021-05-31 09:27:30,198.177.151.191,DDoS,Allowed,Medium,Cyber,21
2022-12-28 03:15:23,62.243.66.33,DDoS,Allowed,Low,Non-Cyber,443
2021-02-21 21:39:46,155.111.74.204,DDoS,Allowed,Low,Cyber,8080
2020-11-01 17:18:10,223.41.194.214,Intrusion,Allowed,Medium,Cyber,80
2022-10-22 17:43:59,45.70.110.30,Malware,Blocked,Low,Non-Cyber,21
2022-06-19 20:34:16,63.44.138.64,Malware,Allowed,Low,Non-Cyber,80
2020-07-29 20:44:22,143.71.37.95,DDoS,Allowed,Medium,Cyber,443
2020-10-26 14:39:09,8.217.71.225,Intrusion,Allowed,Low,Non-Cyber,443
2021-01-11 15:12:51,210.210.71.217,Intrusion,Allowed,Low,Non-Cyber,8080
2021-03-26 11:03:43,219.19.225.218,Malware,Blocked,Medium,Cyber,21
2023-03-25 07:05:52,25.83.20.199,Intrusion,Allowed,High,Cyber,8080
2021-01-30 15:09:26,163.93.39.84,Intrusion,Blocked,High,Cyber,80
2020-06-28 01:31:46,19.176.10.103,Malware,Allowed,Low,Non-Cyber,21
2022-10-28 14:42:16,205.162.244.59,Malware,Allowed,Low,Non-Cyber,22
2023-04-18 19:01:42,55.254.73.136,Malware,Blocked,Low,Non-Cyber,80
2022-05-13 04:59:35,4.126.104.45,DDoS,Allowed,Low,Non-Cyber,8080
2022-12-08 13:11:40,40.56.218.89,Intrusion,Blocked,Low,Non-Cyber,8080
2023-01-23 19:11:14,77.213.116.149,Malware,Blocked,Low,Non-Cyber,21
2023-05-23 09:09:07,7.118.84.209,Malware,Blocked,Low,Non-Cyber,22
2022-08-07 17:17:00,55.202.202.19,Malware,Blocked,Low,Cyber,80
2022-05-03 18:48:49,121.178.250.42,Malware,Allowed,High,Cyber,443
2023-10-08 07:10:04,79.178.166.164,Malware,Blocked,Low,Non-Cyber,8080
2022-09-21 10:57:14,184.29.202.181,Malware,Allowed,Low,Cyber,80
2023-09-13 19:28:13,1.19.218.216,DDoS,Allowed,High,Cyber,22
2020-02-10 00:34:22,184.252.12.53,Intrusion,Blocked,Medium,Cyber,21
2022-01-11 13:23:33,212.58.196.222,DDoS,Allowed,Low,Non-Cyber,22
2022-05-02 09:32:27,186.175.16.199,Malware,Allowed,Medium,Cyber,8080
2021-05-19 16:07:30,77.128.155.4,DDoS,Allowed,High,Cyber,80
2021-02-03 04:19:45,130.88.192.31,Malware,Blocked,Low,Cyber,443
2022-03-23 15:01:30,166.201.208.110,DDoS,Blocked,High,Cyber,21
2021-01-29 06:22:37,5.238.29.76,Malware,Blocked,Low,Non-Cyber,443
2023-03-31 17:15:46,15.50.27.129,DDoS,Blocked,Low,Cyber,443
2020-08-15 01:00:24,69.116.168.156,DDoS,Blocked,Medium,Cyber,443
2022-06-15 21:43:50,69.65.241.137,Malware,Allowed,Low,Non-Cyber,8080
2022-04-17 03:28:30,84.179.83.233,DDoS,Allowed,Low,Cyber,443
2020-02-03 23:37:47,44.231.79.110,Intrusion,Allowed,Low,Non-Cyber,8080
2022-03-21 01:31:45,148.69.205.38,DDoS,Allowed,High,Cyber,21
2020-04-05 15:02:47,170.195.86.69,Intrusion,Blocked,Low,Non-Cyber,443
2021-11-30 19:02:02,22.80.73.134,Intrusion,Blocked,Low,Non-Cyber,80
2023-02-21 13:02:02,196.248.194.182,DDoS,Allowed,High,Cyber,443
2020-10-29 07:04:20,4.142.140.208,DDoS,Allowed,Low,Non-Cyber,21
2022-08-27 07:37:45,34.60.125.122,Intrusion,Allowed,Medium,Cyber,443
2022-02-19 07:14:09,153.203.1.182,Malware,Allowed,High,Cyber,8080
2021-08-11 15:01:42,83.252.134.130,Malware,Allowed,Low,Non-Cyber,22
2022-02-17 20:12:51,12.197.184.220,DDoS,Blocked,Low,Non-Cyber,21
2020-04-16 20:01:42,63.132.213.101,DDoS,Allowed,Low,Non-Cyber,80
2022-01-29 15:13:09,133.46.150.72,Malware,Allowed,Medium,Cyber,8080
2020-05-25 02:49:59,169.108.183.25,Malware,Blocked,Medium,Cyber,80
2023-03-10 10:01:39,185.0.46.225,Intrusion,Allowed,Low,Non-Cyber,8080
2021-03-06 14:15:52,77.57.141.24,Intrusion,Allowed,Low,Non-Cyber,80
2023-05-28 23:41:41,84.156.209.119,DDoS,Allowed,Low,Non-Cyber,80
2020-02-19 00:33:59,171.206.173.176,DDoS,Allowed,Low,Cyber,22
2020-09-13 00:19:38,88.173.113.230,Malware,Blocked,High,Cyber,443
2020-08-20 22:43:52,152.152.79.229,DDoS,Blocked,Medium,Cyber,443
2021-07-27 20:53:15,203.129.33.92,DDoS,Allowed,Medium,Cyber,22
2020-11-24 18:19:06,8.88.106.99,DDoS,Blocked,Low,Non-Cyber,21
2022-07-19 01:41:48,25.4.38.182,Intrusion,Allowed,Low,Non-Cyber,80
2020-01-02 10:18:29,114.157.198.175,Malware,Allowed,High,Cyber,8080
2022-05-15 21:16:30,83.194.15.126,Malware,Allowed,Low,Non-Cyber,22
2020-03-25 14:45:23,79.247.183.127,DDoS,Allowed,Low,Cyber,8080
2020-09-23 02:34:56,191.76.95.110,Malware,Allowed,Low,Non-Cyber,80
2022-10-13 11:55:16,87.26.212.223,DDoS,Allowed,Low,Cyber,21
2022-05-14 20:26:33,64.193.135.101,Intrusion,Allowed,Medium,Cyber,443
2022-03-10 00:16:12,197.76.237.125,Malware,Allowed,Medium,Cyber,8080
2021-08-09 14:39:55,56.19.209.95,Intrusion,Allowed,Low,Non-Cyber,80
2022-03-09 00:38:22,50.216.214.2,Malware,Blocked,Medium,Cyber,8080
2022-08-27 17:43:41,18.103.5.172,Malware,Allowed,Low,Non-Cyber,80
2022-11-03 17:39:18,179.126.178.18,DDoS,Blocked,Low,Non-Cyber,80
2022-03-01 05:11:05,68.135.122.16,DDoS,Allowed,Medium,Cyber,21
2022-02-11 20:25:57,109.56.30.36,DDoS,Blocked,Low,Non-Cyber,80
2023-02-10 01:21:22,14.79.219.102,Malware,Allowed,Low,Cyber,8080
2020-10-30 23:56:39,222.151.99.192,DDoS,Blocked,High,Cyber,22
2020-11-23 01:28:15,111.138.136.252,Intrusion,Allowed,High,Cyber,8080
2022-04-07 06:58:29,209.23.1.95,DDoS,Allowed,Low,Cyber,443
2022-06-25 23:37:42,19.129.241.248,DDoS,Allowed,Low,Cyber,80
2021-12-23 12:36:23,170.246.133.131,Malware,Allowed,High,Cyber,22
2021-10-17 01:19:12,183.94.121.77,Intrusion,Allowed,Low,Non-Cyber,22
2020-08-28 18:27:34,23.4.224.219,DDoS,Allowed,Low,Non-Cyber,80
2022-09-06 17:49:55,213.150.8.224,DDoS,Allowed,Low,Cyber,443
2023-03-17 09:41:07,147.192.148.155,Intrusion,Blocked,Low,Non-Cyber,22
2022-05-31 23:56:53,154.192.125.176,Intrusion,Blocked,Low,Cyber,22
2022-12-19 03:51:12,112.0.38.71,Malware,Allowed,Low,Cyber,8080
2022-07-15 16:04:54,122.169.55.203,DDoS,Allowed,Low,Cyber,443
2022-04-08 01:30:22,178.224.139.25,Intrusion,Allowed,Low,Cyber,443
2021-08-26 15:05:45,96.26.141.132,Malware,Blocked,Low,Cyber,8080
2021-12-22 07:47:46,215.183.229.24,Intrusion,Allowed,Medium,Cyber,8080
2020-01-20 12:29:17,29.245.35.57,Malware,Allowed,Medium,Cyber,21
2023-06-03 19:58:42,139.235.33.199,DDoS,Allowed,High,Cyber,80
2022-05-10 10:43:14,54.29.241.120,DDoS,Blocked,Low,Non-Cyber,80
2022-11-09 19:57:51,59.6.110.98,Malware,Blocked,High,Cyber,443
2022-06-02 15:45:37,89.213.55.204,DDoS,Blocked,Low,Non-Cyber,443
2020-11-14 23:43:27,200.85.231.193,Intrusion,Allowed,Medium,Cyber,21
2022-07-26 01:52:09,175.233.131.233,Malware,Blocked,Low,Non-Cyber,22
2023-06-08 23:01:30,120.243.221.78,DDoS,Allowed,Low,Non-Cyber,8080
2020-03-28 09:36:05,163.221.198.241,DDoS,Allowed,High,Cyber,8080
2022-07-30 08:16:27,128.160.231.203,Intrusion,Blocked,Low,Non-Cyber,80
2020-06-03 03:21:59,118.164.91.239,Intrusion,Allowed,Low,Non-Cyber,80
2022-06-02 05:23:55,87.221.4.44,Malware,Allowed,Medium,Cyber,8080
2023-06-23 22:18:38,63.2.22.243,Intrusion,Allowed,Low,Non-Cyber,22
2020-02-12 23:00:38,218.185.153.7,DDoS,Blocked,Medium,Cyber,22
2021-09-17 05:18:04,119.204.29.101,Intrusion,Blocked,Low,Non-Cyber,8080
2020-07-14 09:57:33,166.3.146.166,Intrusion,Blocked,Low,Non-Cyber,21
2022-10-06 16:16:23,133.231.253.83,Intrusion,Allowed,Low,Non-Cyber,22
2020-03-27 02:04:07,184.14.56.112,Malware,Blocked,Low,Non-Cyber,22
2023-03-19 20:13:33,11.160.84.174,Intrusion,Allowed,Low,Non-Cyber,443
2020-11-15 16:50:20,154.222.5.162,Malware,Blocked,Low,Non-Cyber,21
2020-07-09 19:57:31,180.84.39.174,Intrusion,Allowed,High,Cyber,8080
2020-09-09 02:11:38,104.218.228.184,Intrusion,Allowed,Low,Non-Cyber,80
2022-04-04 20:11:05,164.102.117.197,Malware,Allowed,Medium,Cyber,21
2021-09-15 14:49:35,64.76.99.134,Malware,Allowed,High,Cyber,8080
2021-04-21 02:08:07,143.84.189.251,DDoS,Allowed,High,Cyber,21
2022-05-22 09:23:45,119.163.156.207,Intrusion,Allowed,Low,Non-Cyber,22
2021-10-12 09:41:58,130.72.74.95,Intrusion,Blocked,High,Cyber,21
2020-12-10 04:18:20,134.162.195.201,Malware,Allowed,Low,Cyber,443
2023-06-30 19:47:19,3.113.216.13,DDoS,Allowed,Low,Cyber,443
2021-08-21 06:22:35,139.192.143.221,Intrusion,Blocked,Low,Non-Cyber,8080
2023-07-26 21:08:19,68.209.139.74,Intrusion,Allowed,Medium,Cyber,21
2021-10-03 09:17:41,156.77.162.49,Malware,Allowed,Low,Non-Cyber,21
2021-05-02 01:56:56,38.44.24.192,DDoS,Blocked,Low,Non-Cyber,80
2022-11-10 18:39:14,66.191.132.8,Malware,Blocked,Low,Non-Cyber,21
2022-10-21 18:30:09,122.102.8.16,Malware,Allowed,Low,Cyber,80
2020-02-15 07:06:09,174.86.134.199,Malware,Allowed,High,Cyber,443
2023-01-26 12:18:47,198.41.23.5,Malware,Allowed,Low,Cyber,443
2020-12-08 15:13:29,24.233.63.15,Intrusion,Blocked,Low,Cyber,8080
2022-12-11 01:11:59,134.193.226.70,DDoS,Allowed,Low,Non-Cyber,443
2022-05-20 12:03:01,201.144.92.22,Intrusion,Allowed,Low,Non-Cyber,80
2020-05-23 11:57:56,131.93.211.170,Malware,Blocked,High,Cyber,443
2023-10-03 20:26:28,72.96.97.104,DDoS,Blocked,Low,Non-Cyber,21
2023-06-12 19:35:55,9.137.87.244,Intrusion,Allowed,Medium,Cyber,80
2020-04-27 16:20:13,15.35.202.219,DDoS,Blocked,Medium,Cyber,21
2022-11-21 23:19:22,141.22.179.183,Intrusion,Blocked,Low,Non-Cyber,443
2020-09-12 17:28:57,10.96.239.228,DDoS,Allowed,Low,Non-Cyber,22
2021-06-13 23:33:43,199.177.143.218,Intrusion,Blocked,Low,Non-Cyber,8080
2022-01-12 15:10:35,164.233.249.57,Malware,Blocked,Low,Non-Cyber,8080
2020-07-02 21:04:59,71.40.89.130,Intrusion,Blocked,Low,Cyber,80
2021-07-22 09:58:08,141.197.61.22,Intrusion,Blocked,Medium,Cyber,443
2021-09-04 01:39:06,84.117.45.45,Intrusion,Allowed,Low,Non-Cyber,443
2022-03-06 12:11:53,133.112.211.228,Malware,Allowed,High,Cyber,443
2022-06-11 03:22:33,146.7.104.25,Intrusion,Allowed,High,Cyber,443
2020-02-06 21:45:45,169.71.23.237,DDoS,Allowed,Low,Non-Cyber,21
2021-12-02 06:39:01,106.126.237.65,DDoS,Allowed,Low,Non-Cyber,8080
